-0.4854,-1.9348,-29.61
-0.4623,-2.0499,-29.61
-0.416,-2.1651,-29.61
-0.3929,-2.2342,-29.4778
-0.3698,-2.1651,-29.4778
-0.4392,-2.0499,-29.4778
-0.5085,-1.9578,-29.4778
-0.4623,-1.9578,-29.3456
-0.4623,-2.073,-29.61
-0.3929,-2.1421,-29.7422
-0.3698,-2.1651,-29.61
-0.3467,-2.1651,-29.61
-0.3467,-2.096,-29.61
-0.3698,-2.0499,-29.61
-0.3929,-2.0499,-29.61
-0.3929,-2.119,-29.7422
-0.3698,-2.2112,-29.7422
-0.3467,-2.2572,-29.7422
-0.3236,-2.1421,-29.7422
-0.3467,-2.0039,-29.61
-0.3929,-2.0269,-29.61
-0.416,-2.0499,-29.61
-0.416,-2.119,-29.61
-0.3929,-2.2112,-29.4778
-0.416,-2.1881,-29.61
-0.4392,-2.096,-29.7422
-0.4392,-2.0039,-29.61
-0.4854,-1.9117,-29.7422
-0.4854,-1.9578,-29.4778
-0.4854,-2.073,-29.61
-0.4392,-2.2342,-29.61
-0.416,-2.3494,-29.61
-0.3929,-2.3263,-29.7422
-0.3929,-2.2803,-29.4778
-0.416,-2.119,-29.4778
-0.416,-2.073,-29.4778
-0.416,-2.1651,-29.4778
-0.416,-2.2572,-29.61
-0.416,-2.3263,-29.61
-0.3698,-2.3263,-29.61
-0.3698,-2.2803,-29.61
-0.3467,-2.2342,-29.61
-0.3698,-2.2572,-29.61
-0.4392,-2.3263,-29.61
-0.3698,-2.4645,-29.7422
-0.3467,-2.5106,-29.7422
-0.3236,-2.4415,-29.8744
-0.3467,-2.3263,-29.61
-0.3698,-2.2342,-29.61
-0.3698,-2.2342,-29.61
-0.3467,-2.3263,-29.61
-0.3236,-2.4185,-29.61
-0.3236,-2.3954,-29.7422
-0.3005,-2.3494,-29.7422
-0.2773,-2.2112,-29.8744
-0.2773,-2.073,-29.8744
-0.3005,-2.0499,-29.7422
